Code_postal,Nom_commune,Zonage
37120,Razines,1_ZIP
37310,Reignac-sur-Indre,1_ZIP
37140,Restigné,2_ZAC
37380,Reugny,2_ZAC
37520,La Riche,3_HZ
37120,Richelieu,1_ZIP
37420,Rigny-Ussé,3_HZ
37340,Rillé,3_HZ
37220,Rilly-sur-Vienne,2_ZAC
37190,Rivarennes,3_HZ
37500,Rivière,2_ZAC
37500,La Roche-Clermault,2_ZAC
37210,Rochecorbon,3_HZ
37360,Rouziers-de-Touraine,3_HZ
37190,Saché,3_HZ
37360,Saint-Antoine-du-Rocher,3_HZ
37370,Saint-Aubin-le-Dépeint,1_ZIP
37550,Saint-Avertin,3_HZ
37500,Saint-Benoît-la-Forêt,2_ZAC
37320,Saint-Branchs,1_ZIP
37800,Sainte-Catherine-de-Fierbois,2_ZAC
37370,Saint-Christophe-sur-le-Nais,1_ZIP
37540,Saint-Cyr-sur-Loire,3_HZ
37800,Saint-Épain,2_ZAC
37230,Saint-Étienne-de-Chigny,3_HZ
37600,Saint-Flovier,1_ZIP
37510,Saint-Genouph,3_HZ
37500,Saint-Germain-sur-Vienne,2_ZAC
37600,Saint-Hippolyte,3_HZ
37600,Saint-Jean-Saint-Germain,3_HZ
37330,Saint-Laurent-de-Lin,1_ZIP
37380,Saint-Laurent-en-Gâtines,2_ZAC
37270,Saint-Martin-le-Beau,2_ZAC
37800,Sainte-Maure-de-Touraine,2_ZAC
37140,Saint-Nicolas-de-Bourgueil,2_ZAC
37110,Saint-Nicolas-des-Motets,2_ZAC
37530,Saint-Ouen-les-Vignes,3_HZ
37370,Saint-Paterne-Racan,1_ZIP
37130,Coteaux-sur-Loire,3_HZ
37130,Coteaux-sur-Loire,3_HZ
37140,Coteaux-sur-Loire,3_HZ
37700,Saint-Pierre-des-Corps,3_HZ
37310,Saint-Quentin-sur-Indrois,3_HZ
37530,Saint-Règle,3_HZ
37390,Saint-Roch,2_ZAC
37600,Saint-Senoch,3_HZ
37110,Saunay,2_ZAC
37340,Savigné-sur-Lathan,3_HZ
37420,Savigny-en-Véron,3_HZ
37510,Savonnières,3_HZ
37220,Sazilly,2_ZAC
37360,Semblançay,2_ZAC
37600,Sennevières,3_HZ
37800,Sepmes,2_ZAC
37500,Seuilly,2_ZAC
37360,Sonzay,1_ZIP
37250,Sorigny,1_ZIP
37330,Souvigné,1_ZIP
37530,Souvigny-de-Touraine,3_HZ
37310,Sublaines,3_HZ
37310,Tauxigny-Saint-Bauld,1_ZIP
37310,Tauxigny-Saint-Bauld,1_ZIP
37220,Tavant,2_ZAC
37220,Theneuil,2_ZAC
37260,Thilouze,1_ZIP
37500,Thizay,2_ZAC
37290,Tournon-Saint-Pierre,1_ZIP
37120,La Tour-Saint-Gelin,1_ZIP
37000,Tours,3_HZ
37100,Tours,3_HZ
37200,Tours,3_HZ
37220,Trogues,2_ZAC
37320,Truyes,1_ZIP
37190,Vallères,3_HZ
37600,Varennes,3_HZ
37250,Veigné,3_HZ
37270,Véretz,2_ZAC
37120,Verneuil-le-Château,2_ZAC
37600,Verneuil-sur-Indre,3_HZ
37210,Vernou-sur-Brenne,2_ZAC
37190,Villaines-les-Rochers,3_HZ
37510,Villandry,3_HZ
37700,La Ville-aux-Dames,3_HZ
37370,Villebourg,1_ZIP
37460,Villedômain,1_ZIP
37110,Villedômer,2_ZAC
37460,Villeloin-Coulangé,3_HZ
37260,Villeperdue,1_ZIP
37330,Villiers-au-Bouin,1_ZIP
37240,Vou,1_ZIP
37210,Vouvray,2_ZAC
37290,Yzeures-sur-Creuse,1_ZIP
38490,Les Abrets en Dauphiné,2_ZAC
38490,Les Abrets en Dauphiné,2_ZAC
38490,Les Abrets en Dauphiné,2_ZAC
38190,Les Adrets,3_HZ
38190,Les Adrets,3_HZ
38150,Agnin,2_ZAC
38470,L'Albenc,1_ZIP
38114,Allemond,2_ZAC
38580,Allevard,2_ZAC
38970,Ambel,2_ZAC
38150,Anjou,2_ZAC
38460,Annoisin-Chatelans,1_ZIP
38280,Anthon,2_ZAC
38490,Aoste,2_ZAC
38140,Apprieu,2_ZAC
38140,Apprieu,2_ZAC
38440,Artas,1_ZIP
38150,Assieu,1_ZIP
38680,Auberives-en-Royans,2_ZAC
38550,Auberives-sur-Varèze,1_ZIP
38142,Auris,2_ZAC
38630,Les Avenières Veyrins-Thuellin,1_ZIP
38630,Les Avenières Veyrins-Thuellin,1_ZIP
38630,Les Avenières Veyrins-Thuellin,1_ZIP
38650,Avignonet,1_ZIP
38390,La Balme-les-Grottes,2_ZAC
38530,Barraux,3_HZ
38110,La Bâtie-Montgascon,1_ZIP
38140,Beaucroissant,3_HZ
38970,Beaufin,2_ZAC
38270,Beaufort,1_ZIP
38470,Beaulieu,1_ZIP
38270,Beaurepaire,1_ZIP
38440,Beauvoir-de-Marc,1_ZIP
38160,Beauvoir-en-Royans,1_ZIP
38270,Bellegarde-Poussieu,1_ZIP
38690,Belmont,2_ZAC
38190,Bernin,3_HZ
38142,Besse,2_ZAC
38160,Bessins,1_ZIP
38690,Bévenais,2_ZAC
38850,Bilieu,2_ZAC
38690,Biol,2_ZAC
38330,Biviers,3_HZ
38690,Bizonnes,2_ZAC
38730,Blandin,2_ZAC
38090,Bonnefamille,3_HZ
38260,Bossieu,2_ZAC
38510,Le Bouchage,1_ZIP
38150,Bougé-Chambalud,2_ZAC
38520,Le Bourg-d'Oisans,2_ZAC
38300,Bourgoin-Jallieu,2_ZAC
38300,Bourgoin-Jallieu,2_ZAC
38390,Bouvesse-Quirieu,1_ZIP
38510,Brangues,1_ZIP
38870,Bressieux,2_ZAC
38320,Bresson,3_HZ
38590,Brézins,2_ZAC
38320,Brié-et-Angonnes,1_ZIP
38590,Brion,2_ZAC
38500,La Buisse,3_HZ
38530,La Buissière,3_HZ
38690,Burcin,2_ZAC
38110,Cessieu,3_HZ
38690,Châbons,2_ZAC
38122,Chalon,2_ZAC
38460,Chamagnieu,3_HZ
38460,Chamagnieu,3_HZ
38800,Champagnier,3_HZ
38260,Champier,2_ZAC
38190,Le Champ-près-Froges,3_HZ
38560,Champ-sur-Drac,2_ZAC
38150,Chanas,2_ZAC
38740,Chantepérier,2_ZAC
38740,Chantepérier,2_ZAC
38470,Chantesse,1_ZIP
38530,Chapareillan,3_HZ
38110,La Chapelle-de-la-Tour,3_HZ
38150,La Chapelle-de-Surieu,1_ZIP
38580,La Chapelle-du-Bard,2_ZAC
38490,Charancieu,2_ZAC
38790,Charantonnay,1_ZIP
38850,Charavines,2_ZAC
38390,Charette,1_ZIP
38140,Charnècles,3_HZ
38230,Charvieu-Chavagneux,2_ZAC
38230,Charvieu-Chavagneux,2_ZAC
38470,Chasselay,1_ZIP
38670,Chasse-sur-Rhône,1_ZIP
38730,Chassignieu,2_ZAC
38650,Château-Bernard,1_ZIP
38300,Châteauvilain,2_ZAC
38680,Châtelus,2_ZAC
38980,Châtenay,2_ZAC
38440,Châtonnay,1_ZIP
38160,Chatte,1_ZIP
38230,Chavanoz,2_ZAC
38730,Chélieu,3_HZ
38160,Chevrières,1_ZIP
38570,Le Cheylas,3_HZ
38550,Cheyssieu,1_ZIP
38300,Chèzeneuve,3_HZ
38930,Chichilianne,2_ZAC
38490,Chimilin,2_ZAC
38850,Chirens,3_HZ
38220,Cholonge,1_ZIP
38121,Chonas-l'Amballan,2_ZAC
38680,Choranche,2_ZAC
38460,Chozeau,1_ZIP
38200,Chuzelles,3_HZ
38640,Claix,3_HZ
38142,Clavans-en-Haut-Oisans,2_ZAC
38930,Clelles,2_ZAC
38550,Clonas-sur-Varèze,1_ZIP
38650,Saint-Martin-de-la-Cluze,1_ZIP
38350,Cognet,2_ZAC
38470,Cognin-les-Gorges,1_ZIP
38690,Colombe,2_ZAC
38190,La Combe-de-Lancey,3_HZ
38630,Corbelin,1_ZIP
38700,Corenc,3_HZ
38710,Cornillon-en-Trièves,2_ZAC
38970,Corps,2_ZAC
38250,Corrençon-en-Vercors,3_HZ
38260,La Côte-Saint-André,2_ZAC
38138,Les Côtes-d'Arey,2_ZAC
38970,Les Côtes-de-Corps,2_ZAC
38500,Coublevie,3_HZ
38122,Cour-et-Buis,1_ZIP
38510,Courtenay,1_ZIP
38300,Crachier,2_ZAC
38210,Cras,2_ZAC
38460,Crémieu,1_ZIP
38510,Creys-Mépieu,1_ZIP
38510,Creys-Mépieu,1_ZIP
38510,Creys-Mépieu,1_ZIP
38920,Crolles,3_HZ
38300,Culin,2_ZAC
38790,Diémoz,2_ZAC
38460,Dizimieu,1_ZIP
38730,Doissin,3_HZ
38110,Dolomieu,1_ZIP
38300,Domarin,2_ZAC
38420,Domène,3_HZ
38130,Échirolles,2_ZAC
38300,Eclose-Badinières,2_ZAC
38300,Eclose-Badinières,2_ZAC
38360,Engins,3_HZ
38740,Entraigues,2_ZAC
38380,Entre-deux-Guiers,1_ZIP
38300,Les Éparres,2_ZAC
38780,Estrablin,2_ZAC
38320,Eybens,3_HZ
38690,Eydoche,2_ZAC
38780,Eyzin-Pinet,2_ZAC
38260,Faramans,2_ZAC
38110,Faverges-de-la-Tour,1_ZIP
38580,Le Haut-Bréda,2_ZAC
38580,Le Haut-Bréda,2_ZAC
38580,Le Haut-Bréda,2_ZAC
38530,La Flachère,3_HZ
38690,Flachères,2_ZAC
38600,Fontaine,2_ZAC
38120,Fontanil-Cornillon,2_ZAC
38590,La Forteresse,2_ZAC
38080,Four,3_HZ
38142,Le Freney-d'Oisans,2_ZAC
38260,La Frette,2_ZAC
38190,Froges,3_HZ
38290,Frontonas,3_HZ
38290,Frontonas,3_HZ
38520,La Garde,2_ZAC
38610,Gières,2_ZAC
38260,Gillonnay,2_ZAC
38570,Goncelin,3_HZ
38690,Le Grand-Lemps,2_ZAC
38490,Granieu,1_ZIP
38540,Grenay,3_HZ
38000,Grenoble,3_HZ
38100,Grenoble,3_HZ
38650,Gresse-en-Vercors,1_ZIP
38450,Le Gua,1_ZIP
38320,Herbeys,1_ZIP
38540,Heyrieux,2_ZAC
38118,Hières-sur-Amby,1_ZIP
38750,Huez,2_ZAC
38750,Huez,2_ZAC
38570,Hurtières,3_HZ
38080,L'Isle-d'Abeau,3_HZ
38140,Izeaux,2_ZAC
38160,Izeron,1_ZIP
38280,Janneyrias,2_ZAC
38270,Jarcieu,2_ZAC
38200,Jardin,2_ZAC
38560,Jarrie,3_HZ
38220,Laffrey,1_ZIP
38930,Lalley,2_ZAC
38250,Lans-en-Vercors,3_HZ
38190,Laval-en-Belledonne,3_HZ
38350,Lavaldens,2_ZAC
38710,Lavars,2_ZAC
38270,Lentiol,1_ZIP
38460,Leyrieu,1_ZIP
38440,Lieudieu,1_ZIP
38220,Livet-et-Gavet,1_ZIP
38220,Livet-et-Gavet,1_ZIP
38220,Livet-et-Gavet,1_ZIP
38220,Livet-et-Gavet,1_ZIP
38690,Longechenal,2_ZAC
38660,Lumbin,3_HZ
38200,Luzinay,2_ZAC
38470,Malleval-en-Vercors,1_ZIP
38350,Marcieu,2_ZAC
38260,Marcilloles,2_ZAC
38270,Marcollin,1_ZIP
38980,Marnans,2_ZAC
38620,Massieu,2_ZAC
38300,Maubec,2_ZAC
38350,Mayres-Savel,2_ZAC
38112,Autrans-Méaudre en Vercors,3_HZ
38880,Autrans-Méaudre en Vercors,3_HZ
38710,Mens,2_ZAC
38710,Mens,2_ZAC
38620,Merlas,1_ZIP
38240,Meylan,3_HZ
38300,Meyrié,2_ZAC
38440,Meyrieu-les-Étangs,1_ZIP
38440,Meyssiez,1_ZIP
38450,Miribel-Lanchâtre,1_ZIP
38380,Miribel-les-Échelles,1_ZIP
38142,Mizoën,2_ZAC
38440,Moidieu-Détourbe,2_ZAC
38430,Moirans,3_HZ
38270,Moissieu-sur-Dolon,1_ZIP
38970,Monestier-d'Ambel,2_ZAC
38650,Monestier-de-Clermont,1_ZIP
38930,Monestier-du-Percy,2_ZAC
38122,Monsteroux-Milieu,2_ZAC
38160,Montagne,1_ZIP
38110,Montagnieu,3_HZ
38390,Montalieu-Vercieu,1_ZIP
38210,Montaud,3_HZ
38330,Montbonnot-Saint-Martin,3_HZ
38890,Montcarra,3_HZ
38220,Montchaboud,1_ZIP
38520,Les Deux Alpes,2_ZAC
38860,Les Deux Alpes,2_ZAC
38860,Les Deux Alpes,2_ZAC
38860,Les Deux Alpes,2_ZAC
38860,Les Deux Alpes,2_ZAC
38770,Monteynard,1_ZIP
38940,Montfalcon,2_ZAC
38620,Montferrat,2_ZAC
38690,Montrevel,2_ZAC
38120,Mont-Saint-Martin,3_HZ
38122,Montseveroux,1_ZIP
38460,Moras,1_ZIP
38510,Morestel,1_ZIP
38210,Morette,2_ZAC
38350,La Morte,1_ZIP
38770,La Motte-d'Aveillans,2_ZAC
38770,La Motte-Saint-Martin,2_ZAC
38260,Mottier,2_ZAC
38580,Le Moutaret,2_ZAC
38350,La Mure,2_ZAC
38140,La Murette,3_HZ
38420,Murianette,3_HZ
38160,Murinais,1_ZIP
38350,Nantes-en-Ratier,2_ZAC
38470,Serre-Nerpol,1_ZIP
38300,Nivolas-Vermelle,2_ZAC
38450,Notre-Dame-de-Commiers,1_ZIP
38470,Notre-Dame-de-l'Osier,1_ZIP
38220,Notre-Dame-de-Mésage,1_ZIP
38144,Notre-Dame-de-Vaulx,2_ZAC
38360,Noyarey,3_HZ
38460,Optevoz,1_ZIP
38350,Oris-en-Rattier,2_ZAC
38260,Ornacieux-Balbins,2_ZAC
38260,Ornacieux-Balbins,2_ZAC
38520,Ornon,2_ZAC
38520,Oulles,2_ZAC
38690,Oyeu,2_ZAC
38780,Oytier-Saint-Oblas,2_ZAC
38114,Oz,2_ZAC
38270,Pact,1_ZIP
38260,Pajay,1_ZIP
38730,Villages du Lac de Paladru,2_ZAC
38850,Villages du Lac de Paladru,2_ZAC
38460,Panossas,1_ZIP
38390,Parmilieu,1_ZIP
38490,Le Passage,2_ZAC
38510,Arandon-Passins,1_ZIP
38510,Arandon-Passins,1_ZIP
38550,Le Péage-de-Roussillon,2_ZAC
38970,Pellafol,2_ZAC
38260,Penol,2_ZAC
38930,Le Percy,2_ZAC
38570,La Pierre,3_HZ
38119,Pierre-Châtel,2_ZAC
38270,Pisieu,1_ZIP
38590,Plan,2_ZAC
38320,Poisat,3_HZ
38210,Poliénas,2_ZAC
38260,Pommier-de-Beaurepaire,1_ZIP
38350,Ponsonnas,2_ZAC
38530,Pontcharra,3_HZ
38480,Le Pont-de-Beauvoisin,1_ZIP
38230,Pont-de-Chéruy,2_ZAC
38800,Le Pont-de-Claix,3_HZ
38780,Pont-Évêque,2_ZAC
38680,Pont-en-Royans,2_ZAC
38390,Porcieu-Amblagnieu,1_ZIP
38710,Prébois,2_ZAC
38680,Presles,1_ZIP
38480,Pressins,1_ZIP
38270,Primarette,1_ZIP
38120,Proveysieux,2_ZAC
38350,Prunières,2_ZAC
38950,Quaix-en-Chartreuse,2_ZAC
38970,Quet-en-Beaumont,2_ZAC
38470,Quincieu,1_ZIP
38140,Réaumont,3_HZ
38140,Renage,3_HZ
38680,Rencurel,3_HZ
38420,Revel,3_HZ
38270,Revel-Tourdan,1_ZIP
38121,Reventin-Vaugris,2_ZAC
38140,Rives,3_HZ
38210,La Rivière,2_ZAC
38090,Roche,3_HZ
38090,Roche,3_HZ
38370,Les Roches-de-Condrieu,2_ZAC
38110,Rochetoirin,3_HZ
38650,Roissard,1_ZIP
38480,Romagnieu,1_ZIP
38150,Roussillon,1_ZIP
38470,Rovon,1_ZIP
38440,Royas,1_ZIP
38940,Roybon,2_ZAC
38300,Ruy-Montceau,2_ZAC
38300,Ruy-Montceau,2_ZAC
38550,Sablons,2_ZAC
38190,Sainte-Agnès,3_HZ
38300,Saint-Agnin-sur-Bion,2_ZAC
38080,Saint-Alban-de-Roche,3_HZ
38370,Saint-Alban-du-Rhône,2_ZAC
38480,Saint-Albin-de-Vaulserre,1_ZIP
38650,Saint-Andéol,1_ZIP
38680,Saint-André-en-Royans,1_ZIP
38490,Saint-André-le-Gaz,2_ZAC
38440,Sainte-Anne-sur-Gervonde,1_ZIP
38160,Saint Antoine l'Abbaye,1_ZIP
38160,Saint Antoine l'Abbaye,1_ZIP
38160,Saint-Appolinard,1_ZIP
38350,Saint-Arey,2_ZAC
38960,Saint-Aupre,3_HZ
38270,Saint-Barthélemy,1_ZIP
38220,Saint-Barthélemy-de-Séchilienne,1_ZIP
38118,Saint-Baudille-de-la-Tour,1_ZIP
38710,Saint-Baudille-et-Pipet,2_ZAC
38140,Saint-Blaise-du-Buis,3_HZ
38110,Sainte-Blandine,3_HZ
38840,Saint-Bonnet-de-Chavagne,1_ZIP
38620,Saint-Bueil,1_ZIP
38500,Saint-Cassien,3_HZ
38890,Saint-Chef,2_ZAC
38520,Saint-Christophe-en-Oisans,2_ZAC
38380,Saint-Christophe-sur-Guiers,1_ZIP
38110,Saint-Clair-de-la-Tour,3_HZ
38370,Saint-Clair-du-Rhône,2_ZAC
38940,Saint-Clair-sur-Galaure,1_ZIP
38690,Saint-Didier-de-Bizonnes,2_ZAC
38110,Saint-Didier-de-la-Tour,3_HZ
38120,Saint-Égrève,2_ZAC
38960,Saint-Étienne-de-Crossey,3_HZ
38590,Saint-Étienne-de-Saint-Geoirs,2_ZAC
38620,Saint-Geoire-en-Valdaine,2_ZAC
38590,Saint-Geoirs,2_ZAC
38450,Saint-Georges-de-Commiers,1_ZIP
38790,Saint-Georges-d'Espéranche,2_ZAC
38790,Saint-Georges-d'Espéranche,2_ZAC
38470,Saint-Gervais,1_ZIP
38650,Saint-Guillaume,1_ZIP
38460,Saint-Hilaire-de-Brens,1_ZIP
38260,Saint-Hilaire-de-la-Côte,2_ZAC
38840,Saint-Hilaire-du-Rosier,1_ZIP
38660,Plateau-des-Petites-Roches,3_HZ
38660,Plateau-des-Petites-Roches,3_HZ
38660,Plateau-des-Petites-Roches,3_HZ
38350,Saint-Honoré,2_ZAC
38330,Saint-Ismier,3_HZ
38480,Saint-Jean-d'Avelanne,1_ZIP
38440,Saint-Jean-de-Bournay,1_ZIP
38430,Saint-Jean-de-Moirans,3_HZ
38110,Saint-Jean-de-Soudain,3_HZ
38220,Saint-Jean-de-Vaulx,1_ZIP
38710,Saint-Jean-d'Hérans,2_ZAC
38420,Saint-Jean-le-Vieux,3_HZ
38134,Saint-Joseph-de-Rivière,1_ZIP
38122,Saint-Julien-de-l'Herms,1_ZIP
38134,La Sure en Chartreuse,3_HZ
38340,La Sure en Chartreuse,3_HZ
38540,Saint-Just-Chaleyssin,2_ZAC
38680,Saint-Just-de-Claix,2_ZAC
38840,Saint-Lattier,2_ZAC
38380,Saint-Laurent-du-Pont,1_ZIP
38350,Saint-Laurent-en-Beaumont,2_ZAC
38970,Sainte-Luce,2_ZAC
38080,Saint-Marcel-Bel-Accueil,3_HZ
38160,Saint-Marcellin,1_ZIP
38660,Sainte-Marie-d'Alloix,3_HZ
38660,Sainte-Marie-du-Mont,3_HZ
38930,Saint-Martin-de-Clelles,1_ZIP
38480,Saint-Martin-de-Vaulserre,1_ZIP
38400,Saint-Martin-d'Hères,3_HZ
38410,Saint-Martin-d'Uriage,1_ZIP
38950,Saint-Martin-le-Vinoux,3_HZ
38930,Saint-Maurice-en-Trièves,2_ZAC
38550,Saint-Maurice-l'Exil,2_ZAC
38530,Saint-Maximin,3_HZ
38590,Saint-Michel-de-Saint-Geoirs,2_ZAC
38350,Saint-Michel-en-Beaumont,2_ZAC
38650,Saint-Michel-les-Portes,1_ZIP
38190,Saint-Mury-Monteymond,3_HZ
38330,Saint-Nazaire-les-Eymes,3_HZ
38500,Saint-Nicolas-de-Macherin,3_HZ
38250,Saint-Nizier-du-Moucherotte,3_HZ
38490,Saint-Ondras,2_ZAC
38760,Saint-Paul-de-Varces,2_ZAC
38140,Saint-Paul-d'Izeaux,2_ZAC
38650,Saint-Paul-lès-Monestier,1_ZIP
38570,Crêts en Belledonne,2_ZAC
38830,Crêts en Belledonne,2_ZAC
38870,Saint-Pierre-de-Bressieux,2_ZAC
38380,Saint-Pierre-de-Chartreuse,1_ZIP
38160,Saint-Pierre-de-Chérennes,1_ZIP
38350,Saint-Pierre-de-Méaroz,2_ZAC
38220,Saint-Pierre-de-Mésage,1_ZIP
38380,Saint-Pierre-d'Entremont,1_ZIP
38370,Saint-Prim,2_ZAC
38070,Saint-Quentin-Fallavier,3_HZ
38070,Saint-Quentin-Fallavier,3_HZ
38210,Saint-Quentin-sur-Isère,2_ZAC
38460,Saint-Romain-de-Jalionas,2_ZAC
38150,Saint-Romain-de-Surieu,1_ZIP
38160,Saint-Romans,1_ZIP
38160,Saint-Sauveur,1_ZIP
38300,Saint-Savin,2_ZAC
38710,Châtel-en-Trièves,2_ZAC
38710,Châtel-en-Trièves,2_ZAC
38870,Saint-Siméon-de-Bressieux,2_ZAC
38510,Saint-Sorlin-de-Morestel,1_ZIP
38200,Saint-Sorlin-de-Vienne,2_ZAC
38620,Saint-Sulpice-des-Rivoires,2_ZAC
38119,Saint-Théoffrey,1_ZIP
38160,Saint-Vérand,1_ZIP
38110,Saint-Victor-de-Cessieu,3_HZ
38510,Saint-Victor-de-Morestel,1_ZIP
38660,Saint-Vincent-de-Mercuze,3_HZ
38890,Salagnon,1_ZIP
38150,Salaise-sur-Sanne,2_ZAC
38970,La Salette-Fallavaux,2_ZAC
38350,La Salle-en-Beaumont,2_ZAC
38700,Le Sappey-en-Chartreuse,3_HZ
38700,Sarcenas,3_HZ
38260,Sardieu,2_ZAC
38360,Sassenage,3_HZ
38290,Satolas-et-Bonce,3_HZ
38290,Satolas-et-Bonce,3_HZ
38290,Satolas-et-Bonce,3_HZ
38290,Satolas-et-Bonce,3_HZ
38290,Satolas-et-Bonce,3_HZ
38440,Savas-Mépin,1_ZIP
38220,Séchilienne,1_ZIP
38260,Porte-des-Bonnevaux,2_ZAC
38260,Porte-des-Bonnevaux,2_ZAC
38260,Porte-des-Bonnevaux,2_ZAC
38260,Porte-des-Bonnevaux,2_ZAC
38780,Septème,2_ZAC
38780,Septème,2_ZAC
38780,Septème,2_ZAC
38300,Sérézin-de-la-Tour,2_ZAC
38510,Sermérieu,1_ZIP
38200,Serpaize,2_ZAC
38170,Seyssinet-Pariset,3_HZ
38180,Seyssins,2_ZAC
38200,Seyssuel,2_ZAC
38460,Siccieu-Saint-Julien-et-Carisieu,1_ZIP
38350,Siévoz,2_ZAC
38590,Sillans,2_ZAC
38650,Sinard,1_ZIP
38460,Soleymieu,1_ZIP
38840,La Sône,1_ZIP
38150,Sonnay,1_ZIP
38350,Sousville,2_ZAC
38300,Succieu,2_ZAC
38350,Susville,2_ZAC
38470,Têche,1_ZIP
38570,Tencin,3_HZ
38660,La Terrasse,3_HZ
38570,Theys,3_HZ
38260,Thodure,1_ZIP
38230,Tignieu-Jameyzieu,2_ZAC
38230,Tignieu-Jameyzieu,2_ZAC
38690,Torchefelon,3_HZ
38110,La Tour-du-Pin,3_HZ
38660,Le Touvet,3_HZ
38300,Tramolé,2_ZAC
38650,Treffort,1_ZIP
38710,Tréminis,2_ZAC
38460,Trept,1_ZIP
38700,La Tronche,3_HZ
38210,Tullins,2_ZAC
38210,Tullins,2_ZAC
38740,Valbonnais,2_ZAC
38540,Valencin,2_ZAC
38730,Valencogne,2_ZAC
38350,La Valette,2_ZAC
38740,Valjouffrey,2_ZAC
38470,Varacieux,1_ZIP
38760,Varces-Allières-et-Risset,2_ZAC
38890,Vasselin,1_ZIP
38470,Vatilieu,1_ZIP
38114,Vaujany,2_ZAC
38410,Vaulnaveys-le-Bas,1_ZIP
38410,Vaulnaveys-le-Haut,1_ZIP
38410,Vaulnaveys-le-Haut,1_ZIP
38090,Vaulx-Milieu,3_HZ
38620,Velanne,1_ZIP
38460,Vénérieu,3_HZ
38610,Venon,2_ZAC
38460,Vernas,1_ZIP
38150,Vernioz,1_ZIP
38290,La Verpillière,3_HZ
38420,Le Versoud,3_HZ
38390,Vertrieu,2_ZAC
38113,Veurey-Voroize,3_HZ
38460,Veyssilieu,1_ZIP
38510,Vézeronce-Curtin,1_ZIP
38510,Vézeronce-Curtin,1_ZIP
38200,Vienne,2_ZAC
38450,Vif,1_ZIP
38890,Vignieu,1_ZIP
38190,Villard-Bonnot,3_HZ
38190,Villard-Bonnot,3_HZ
38190,Villard-Bonnot,3_HZ
38250,Villard-de-Lans,3_HZ
38520,Villard-Notre-Dame,2_ZAC
38114,Villard-Reculas,2_ZAC
38520,Villard-Reymond,2_ZAC
38119,Villard-Saint-Christophe,2_ZAC
38090,Villefontaine,3_HZ
38460,Villemoirieu,1_ZIP
38440,Villeneuve-de-Marc,1_ZIP
38150,Ville-sous-Anjou,1_ZIP
38280,Villette-d'Anthon,2_ZAC
38280,Villette-d'Anthon,2_ZAC
38280,Villette-d'Anthon,2_ZAC
38200,Villette-de-Vienne,2_ZAC
38470,Vinay,1_ZIP
38730,Val-de-Virieu,2_ZAC
38730,Val-de-Virieu,2_ZAC
38980,Viriville,2_ZAC
38220,Vizille,1_ZIP
38500,Voiron,3_HZ
38620,Voissant,1_ZIP
38340,Voreppe,3_HZ
38210,Vourey,3_HZ
38410,Chamrousse,1_ZIP
39500,Abergement-la-Ronce,3_HZ
39600,Abergement-le-Grand,2_ZAC
39800,Abergement-le-Petit,2_ZAC
39110,Abergement-lès-Thésy,2_ZAC
39110,Aiglepierre,2_ZAC
39270,Alièze,2_ZAC
39700,Amange,3_HZ
39110,Andelot-en-Montagne,2_ZAC
39320,Andelot-Morval,1_ZIP
39320,Andelot-Morval,1_ZIP
39120,Annoire,2_ZAC
39600,Arbois,2_ZAC
39290,Archelange,3_HZ
39300,Ardon,1_ZIP
39240,Arinthod,1_ZIP
39240,Arinthod,1_ZIP
39140,Arlay,2_ZAC
39210,Arlay,2_ZAC
39240,Aromas,2_ZAC
39240,Aromas,2_ZAC
39240,Aromas,2_ZAC
39600,Les Arsures,2_ZAC
39250,Arsure-Arsurette,1_ZIP
39270,La Chailleuse,2_ZAC
39270,La Chailleuse,2_ZAC
39270,La Chailleuse,2_ZAC
39570,La Chailleuse,2_ZAC
39120,Asnans-Beauvoisin,2_ZAC
39120,Asnans-Beauvoisin,2_ZAC
39700,Audelange,3_HZ
39190,Augea,2_ZAC
39380,Augerans,3_HZ
39270,Augisey,2_ZAC
39800,Aumont,2_ZAC
39410,Aumur,3_HZ
39100,Authume,3_HZ
39700,Auxange,3_HZ
39200,Avignon-lès-Saint-Claude,1_ZIP
39120,Balaiseaux,2_ZAC
39160,Balanod,1_ZIP
39380,Bans,3_HZ
39130,Barésia-sur-l'Ain,2_ZAC
39700,La Barre,3_HZ
39800,Barretaine,2_ZAC
39210,Baume-les-Messieurs,2_ZAC
39570,Baume-les-Messieurs,2_ZAC
39100,Baverans,3_HZ
39190,Beaufort-Orbagna,2_ZAC
39190,Beaufort-Orbagna,2_ZAC
39270,Beffia,2_ZAC
39310,Bellecombe,1_ZIP
39400,Bellefontaine,1_ZIP
39380,Belmont,3_HZ
39800,Bersaillin,2_ZAC
39800,Bersaillin,2_ZAC
39800,Bersaillin,2_ZAC
39800,Besain,2_ZAC
39290,Biarne,3_HZ
39150,Bief-des-Maisons,1_ZIP
39250,Bief-du-Fourg,1_ZIP
39800,Biefmorin,2_ZAC
39250,Billecul,1_ZIP
39140,Bletterans,2_ZAC
39210,Blois-sur-Seille,2_ZAC
39130,Blye,2_ZAC
39220,Bois-d'Amont,1_ZIP
39230,Bois-de-Gand,2_ZAC
39130,Boissia,2_ZAC
39240,La Boissière,1_ZIP
39130,Bonlieu,2_ZAC
39800,Bonnefontaine,2_ZAC
39570,Bornay,2_ZAC
39370,Les Bouchoux,1_ZIP
39300,Bourg-de-Sirod,1_ZIP
39110,Bracon,2_ZAC
